work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EX,FT,Data Engineer,157000,USD,157000,US,100,US,M
2025,SE,FT,Data Analyst,145500,USD,145500,US,0,US,M
2025,EX,FT,Data Analysis,155880,USD,155880,US,0,US,M
2025,EN,FT,Data Analyst,51824,USD,51824,US,0,US,M
2025,MI,FT,Application Developer,90500,USD,90500,US,0,US,M
2025,SE,FT,Data Manager,190000,USD,190000,US,0,US,M
2025,MI,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,MI,FT,Manager,126700,USD,126700,US,0,US,M
2025,MI,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,MI,FT,Engineer,140000,USD,140000,US,0,US,M
2025,EN,FT,Systems Engineer,82000,USD,82000,US,0,US,M
2025,MI,FT,Data Scientist,125500,USD,125500,US,0,US,L
2025,MI,FT,Product Manager,140000,USD,140000,US,0,US,M
2025,MI,FT,Data Scientist,65500,GBP,82911,GB,0,GB,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Data Product Manager,194785,USD,194785,US,100,US,M
2025,SE,FT,Machine Learning Engineer,80400,EUR,84631,LT,0,LT,M
2025,SE,FT,Engineer,320000,USD,320000,DE,0,DE,M
2025,EN,FT,Data Analyst,67600,USD,67600,US,0,US,M
2025,EN,FT,Data Governance Analyst,97760,USD,97760,US,0,US,M
2025,SE,FT,Software Engineer,214170,USD,214170,US,0,US,M
2025,SE,FT,Data Engineer,138900,USD,138900,US,0,US,M
2025,SE,FT,Data Scientist,296300,USD,296300,US,0,US,M
2025,SE,FT,Engineer,169832,USD,169832,US,0,US,M
2025,SE,FT,Engineer,198000,USD,198000,US,0,US,M
2025,SE,FT,Software Engineer,138900,USD,138900,US,0,US,M
2025,MI,FT,Data Scientist,126000,USD,126000,US,0,US,M
2025,MI,FT,Analyst,130000,USD,130000,US,0,US,M
2025,MI,FT,Manager,126000,USD,126000,CA,0,CA,M
2025,SE,FT,Machine Learning Engineer,168300,USD,168300,US,0,US,M
2025,SE,FT,Software Engineer,145700,USD,145700,US,0,US,M
2025,SE,FT,Developer,150000,USD,150000,US,100,US,M
2025,SE,FT,Software Engineer,215000,USD,215000,US,0,US,M
2025,SE,FT,Engineer,258000,USD,258000,US,0,US,M
2025,SE,FT,Software Engineer,203300,USD,203300,US,100,US,M
2025,SE,FT,Research Engineer,200800,USD,200800,US,0,US,M
2025,EN,FT,BI Developer,76100,USD,76100,US,0,US,M
2025,SE,FT,AI Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,211920,USD,211920,US,100,US,M
2025,MI,FT,Engineer,231000,USD,231000,US,0,US,M
2025,MI,FT,Manager,130000,USD,130000,US,100,US,M
2025,SE,FT,Data Engineer,103605,USD,103605,US,0,US,M
2025,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L
2025,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2025,SE,FT,Product Manager,205000,USD,205000,US,0,US,M
2025,SE,FT,Engineer,166600,USD,166600,US,0,US,M
2025,MI,FT,Product Manager,230000,USD,230000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,151000,USD,151000,US,100,US,M
2025,EX,FT,Enterprise Account Executive,180000,USD,180000,US,0,US,M
2025,MI,FT,Data Scientist,212000,USD,212000,US,0,US,M
2025,SE,FT,Engineer,425500,USD,425500,US,0,US,M
2025,SE,FT,AI Engineer,239900,USD,239900,US,0,US,M
2025,SE,FT,Manager,150000,USD,150000,US,0,US,M
2025,EX,FT,Product Manager,190000,USD,190000,US,0,US,M
2025,EX,FT,Solutions Engineer,314100,USD,314100,US,0,US,M
2025,SE,FT,Product Manager,145000,USD,145000,US,100,US,M
2025,EN,FT,Solution Architect,128000,USD,128000,US,100,US,M
2025,MI,FT,AI Researcher,122200,USD,122200,US,100,US,M
2025,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Scientist,136300,USD,136300,US,0,US,M
2025,SE,FT,Analyst,120000,USD,120000,US,100,US,M
2025,EN,FT,Engineer,55000,USD,55000,US,0,US,M
2025,SE,FT,Software Engineer,261000,USD,261000,US,100,US,M
2025,SE,FT,Engineer,160000,USD,160000,US,0,US,M
2025,MI,FT,Software Engineer,37405,GBP,47348,GB,0,GB,M
2025,MI,FT,Manager,144600,USD,144600,US,0,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2025,EN,FT,Data Analyst,58000,USD,58000,US,0,US,M
2025,SE,FT,Engineer,219119,USD,219119,US,100,US,M
2025,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2025,SE,FT,Data Integration Engineer,94220,USD,94220,CA,0,CA,M
2025,SE,FT,Data Visualization Specialist,150150,USD,150150,US,0,US,M
2025,SE,FT,Data Product Owner,59850,GBP,75759,GB,0,GB,M
2025,MI,FT,Data Scientist,223400,USD,223400,US,0,US,M
2025,SE,FT,Manager,219120,USD,219120,US,0,US,M
2025,SE,FT,Systems Engineer,216000,USD,216000,US,0,US,M
2025,SE,FT,Software Engineer,155605,USD,155605,US,0,US,M
2025,MI,FT,Analyst,78500,USD,78500,US,0,US,M
2025,MI,FT,Software Engineer,95200,USD,95200,US,0,US,M
2025,SE,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,SE,FT,Analyst,107500,USD,107500,US,0,US,M
2025,SE,FT,Analytics Engineer,210000,EUR,221052,NL,0,NL,M
2025,SE,FT,Data Scientist,74090,USD,74090,US,0,US,M
2025,SE,FT,Manager,135000,USD,135000,CA,0,CA,M
2025,EN,FT,Data Analyst,79500,USD,79500,US,0,US,M
2025,MI,FT,Product Manager,164800,USD,164800,US,0,US,M
2025,SE,FT,Software Engineer,221400,USD,221400,US,0,US,M
2025,EN,FT,Data Engineer,145100,USD,145100,US,0,US,M
2025,MI,FT,Data Engineer,248000,USD,248000,US,100,US,M
2025,SE,FT,MLOps Engineer,175000,USD,175000,US,100,US,M
2025,SE,FT,Software Engineer,188000,USD,188000,US,0,US,M
2025,EN,FT,Data Governance Analyst,140016,USD,140016,US,100,US,M
2025,MI,FT,Data Engineer,62400,USD,62400,US,100,US,M
2025,MI,FT,Research Engineer,220000,USD,220000,US,100,US,M
2025,SE,FT,Data Architect,122000,USD,122000,US,0,US,M
2025,MI,FT,Solution Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,212000,USD,212000,US,100,US,M
2025,EN,FT,Data Analyst,126650,USD,126650,US,100,US,M
2025,SE,FT,Data Engineer,119000,USD,119000,US,100,US,M
2025,MI,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2025,SE,FT,Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Analyst,136680,USD,136680,US,100,US,M
2025,SE,FT,Consultant,209300,USD,209300,US,0,US,M
2025,SE,FT,Data Scientist,175000,USD,175000,CA,0,CA,M
2025,SE,FT,Data Engineer,76560,USD,76560,US,0,US,M
2025,EX,FT,Director,255429,USD,255429,US,0,US,M
2025,EX,FT,Director,249900,USD,249900,US,0,US,M
2025,SE,FT,Research Engineer,121000,USD,121000,CA,0,CA,M
2025,MI,FT,Engineer,83300,USD,83300,US,0,US,M
2025,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Data Scientist,94874,USD,94874,US,0,US,M
2025,MI,FT,Product Manager,229000,USD,229000,US,0,US,M
2025,SE,FT,Research Engineer,98200,USD,98200,US,0,US,M
2025,SE,FT,Data Lead,78810,GBP,99759,GB,0,GB,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,MI,FT,Manager,108826,USD,108826,US,0,US,M
2025,SE,FT,MLOps Engineer,286600,USD,286600,US,0,US,M
2025,SE,FT,Data Engineer,117800,USD,117800,US,100,US,M
2025,SE,FT,Technical Support Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Analyst,91000,USD,91000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
2025,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
2025,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M
2025,SE,FT,AI Engineer,158200,USD,158200,US,0,US,M
2025,MI,FT,Manager,258000,USD,258000,CA,100,CA,M
2025,SE,FT,Engineer,86634,USD,86634,US,0,US,M
2025,SE,FT,AI Engineer,112800,USD,112800,US,0,US,M
2025,SE,FT,Applied Scientist,129400,USD,129400,US,0,US,L
2025,MI,FT,Decision Scientist,28800,EUR,30315,LT,0,LT,M
2025,EN,FT,Associate,94000,USD,94000,US,100,US,M
2025,MI,FT,Data Scientist,128700,USD,128700,US,0,US,M
2025,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,233310,USD,233310,US,100,US,M
2025,SE,FT,Data Operations Manager,46493,GBP,58851,GB,0,GB,M
2025,SE,FT,Engineer,172700,USD,172700,US,100,US,M
2025,SE,FT,Analyst,119000,USD,119000,US,0,US,M
2025,SE,FT,Data Engineer,65000,EUR,68421,EE,0,EE,M
2025,MI,FT,Data Engineer,81400,USD,81400,US,0,US,M
2025,SE,FT,Solutions Architect,210600,USD,210600,US,100,US,M
2025,MI,FT,Machine Learning Specialist,137439,USD,137439,US,0,US,M
2025,SE,FT,Software Engineer,272000,USD,272000,US,0,US,M
2025,MI,FT,Product Owner,84000,USD,84000,US,0,US,M
2025,SE,FT,Data Engineer,280600,USD,280600,US,0,US,M
2025,SE,FT,Manager,128000,USD,128000,US,0,US,M
2025,SE,FT,Data Scientist,111240,USD,111240,US,0,US,M
2025,MI,FT,Software Engineer,137300,USD,137300,US,0,US,M
2025,MI,FT,Cloud Engineer,90000,USD,90000,US,0,US,M
2025,MI,FT,Manager,129000,USD,129000,US,0,US,M
2025,SE,FT,Data Engineer,154760,USD,154760,US,0,US,M
2025,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2025,MI,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,MI,FT,Consultant,119700,USD,119700,US,0,US,M
2025,SE,FT,Data Scientist,229680,USD,229680,US,100,US,M
2025,SE,FT,Machine Learning Engineer,175800,USD,175800,US,0,US,M
2025,MI,FT,Data Engineer,115000,USD,115000,DE,0,DE,M
2025,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
2025,SE,FT,Product Manager,170000,USD,170000,US,100,US,M
2025,MI,FT,Data Engineer,184100,USD,184100,US,0,US,M
2025,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M
2025,MI,FT,Manager,195000,USD,195000,US,0,US,M
2025,MI,FT,Analyst,131000,USD,131000,US,0,US,M
2025,MI,FT,Data Scientist,148000,USD,148000,US,0,US,M
2025,SE,FT,Copywriter,42000,USD,42000,ZA,100,ZA,M
2025,MI,FT,Manager,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Manager,91200,USD,91200,US,0,US,M
2025,MI,FT,Data Scientist,183100,USD,183100,US,0,US,M
2025,EN,FT,Data Engineer,50000,EUR,52631,DE,0,DE,M
2025,SE,FT,Backend Engineer,80000,GBP,101265,GB,100,GB,M
2025,MI,FT,Data Specialist,93000,USD,93000,US,0,US,M
2025,SE,FT,Manager,160000,USD,160000,US,0,US,M
2025,MI,FT,Software Engineer,117400,USD,117400,US,0,US,M
2025,SE,FT,Data Engineer,257200,USD,257200,US,0,US,M
2025,MI,FT,Data Scientist,86110,USD,86110,US,100,US,M
2025,SE,FT,Research Engineer,251000,USD,251000,US,0,US,M
2025,SE,FT,Applied Scientist,237000,USD,237000,US,0,US,M
2025,MI,FT,Engineer,120000,USD,120000,BR,100,BR,M
2025,SE,FT,Machine Learning Engineer,364254,USD,364254,US,100,US,M
2025,SE,FT,Machine Learning Engineer,144200,USD,144200,US,0,US,M
2025,SE,FT,Architect,163000,USD,163000,US,0,US,M
2025,MI,FT,Associate,90000,USD,90000,US,0,US,M
2025,EN,FT,Research Analyst,62000,USD,62000,US,0,US,M
2025,SE,FT,Data Architect,76800,EUR,80842,LT,0,LT,M
2025,MI,FT,Data Scientist,125400,USD,125400,US,0,US,M
2025,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2025,SE,FT,Data Engineer,28800,EUR,30315,SK,0,SK,M
2025,SE,FT,Data Analyst,60000,GBP,75949,GB,0,GB,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Architect,242900,USD,242900,US,0,US,M
2025,SE,FT,Business Intelligence,234300,USD,234300,US,0,US,M
2025,SE,FT,Software Engineer,184300,USD,184300,US,0,US,M
2025,SE,FT,Software Development Engineer,151300,USD,151300,US,0,US,L
2025,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M
2025,SE,FT,Product Manager,235200,USD,235200,US,0,US,L
2025,MI,FT,Software Development Engineer,97760,USD,97760,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,MI,FT,Data Scientist,82058,USD,82058,US,0,US,M
2025,SE,FT,Engineer,318000,USD,318000,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Engineer,147000,USD,147000,US,0,US,M
2025,SE,FT,Analyst,76800,USD,76800,CA,0,CA,M
2025,EN,FT,Manager,86000,CAD,61428,CA,0,CA,M
2025,SE,FT,Engineer,100000,USD,100000,US,100,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,SE,FT,Engineer,81250,GBP,102848,GB,100,GB,M
2025,SE,FT,Analyst,117440,USD,117440,US,0,US,M
2025,MI,FT,Data Engineer,116000,USD,116000,US,100,US,M
2025,SE,FT,Data Scientist,99000,USD,99000,US,0,US,M
2025,SE,FT,Product Manager,74700,USD,74700,US,0,US,M
2025,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2025,SE,FT,Analytics Engineer,82600,USD,82600,US,0,US,M
2025,SE,FT,Manager,184300,USD,184300,US,0,US,M
2025,SE,FT,Machine Learning Engineer,303400,USD,303400,US,100,US,M
2025,MI,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Architect,235750,USD,235750,US,0,US,M
2025,SE,FT,Data Architect,194862,USD,194862,US,0,US,M
2025,MI,FT,Bioinformatics Scientist,140000,USD,140000,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,MI,FT,Business Intelligence Engineer,90000,USD,90000,US,100,US,M
2025,EN,FT,Business Intelligence Analyst,86100,USD,86100,US,100,US,M
2025,SE,FT,Software Development Engineer,151300,USD,151300,US,0,US,L
2025,MI,FT,Product Specialist,70000,USD,70000,US,100,US,M
2025,SE,FT,Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Data Engineer,84000,EUR,88421,DE,0,DE,M
2025,SE,FT,Software Engineer,101970,USD,101970,US,0,US,M
2025,SE,FT,Software Engineer,133900,USD,133900,US,0,US,M
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M
2025,MI,FT,Machine Learning Scientist,120000,USD,120000,US,0,US,M
2025,SE,FT,Consultant,156000,USD,156000,US,100,US,M
2025,MI,FT,Data Scientist,184000,USD,184000,US,0,US,L
2025,MI,FT,Software Engineer,178000,USD,178000,US,0,US,M
2025,SE,FT,AI Lead,136500,USD,136500,US,0,US,M
2025,MI,FT,Engineer,405000,USD,405000,US,0,US,M
2025,EX,FT,Director,275000,USD,275000,US,0,US,M
2025,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Engineer,230000,USD,230000,CA,0,CA,M
2025,SE,FT,Product Manager,225000,USD,225000,US,0,US,M
2025,MI,FT,Business Intelligence Analyst,83300,USD,83300,US,100,US,M
2025,SE,FT,Product Manager,166000,USD,166000,US,0,US,M
2025,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2025,MI,FT,Data Scientist,128000,USD,128000,US,0,US,M
2025,SE,FT,Data Strategist,212333,USD,212333,US,100,US,M
2025,MI,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,EN,FT,Analyst,15000,GBP,18987,GB,0,GB,M
2025,SE,FT,Platform Engineer,264000,USD,264000,US,0,US,M
2025,SE,FT,Sales Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2025,SE,FT,Data Modeler,38000,USD,38000,US,0,US,M
2025,SE,FT,Analyst,136440,USD,136440,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,CA,100,CA,M
2025,SE,FT,AI Engineer,216750,USD,216750,US,0,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,CA,100,CA,M
2025,MI,FT,Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Architect,147000,USD,147000,US,0,US,M
2025,SE,FT,AI Architect,193800,USD,193800,US,100,US,M
2025,SE,FT,Research Scientist,337000,USD,337000,US,0,US,M
2025,SE,FT,Data Scientist,150000,AUD,97402,AU,0,AU,M
2025,SE,FT,Analytics Engineer,193325,USD,193325,US,100,US,M
2025,EX,FT,Research Engineer,377000,USD,377000,US,0,US,M
2025,MI,FT,Software Engineer,89400,USD,89400,US,0,US,M
2025,SE,FT,Data Analyst,144200,USD,144200,US,0,US,M
2025,MI,FT,Data Engineer,123000,USD,123000,US,100,US,M
2025,MI,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Engineer,252900,USD,252900,US,0,US,M
2025,EN,FT,Data Analyst,88000,USD,88000,US,100,US,M
2025,EX,FT,Consultant,213400,USD,213400,US,0,US,M
2025,MI,FT,Software Engineer,166800,USD,166800,CA,0,CA,M
2025,MI,FT,AI Engineer,240000,USD,240000,US,100,US,M
2025,SE,FT,Software Engineer,214170,USD,214170,US,0,US,M
2025,SE,FT,Analyst,112500,USD,112500,US,100,US,M
2025,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M
2025,MI,FT,Manager,144000,USD,144000,US,0,US,M
2025,MI,FT,Analyst,189000,USD,189000,US,0,US,M
2025,MI,FT,Data Scientist,30684,GBP,38840,GB,0,GB,M
2025,MI,FT,Software Engineer,103500,USD,103500,CA,100,CA,M
2025,MI,FT,Research Scientist,202000,USD,202000,US,0,US,M
2025,MI,FT,Data Analyst,57616,USD,57616,CA,0,CA,M
2025,SE,FT,Engineer,147000,USD,147000,US,0,US,M
2025,SE,FT,Solutions Architect,161280,USD,161280,US,0,US,M
2025,EN,FT,Machine Learning Specialist,35672,EUR,37549,ES,0,ES,M
2025,MI,FT,Manager,111000,USD,111000,US,0,US,M
2025,EX,FT,Artificial Intelligence Engineer,142500,USD,142500,US,0,US,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,0,US,M
2025,SE,FT,Director,222700,USD,222700,US,0,US,M
2025,MI,FT,Associate,253220,USD,253220,US,0,US,M
2025,MI,FT,Engineer,120000,USD,120000,US,0,US,M
2025,MI,FT,Analyst,147390,USD,147390,US,0,US,M
2025,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M
2025,SE,FT,Applied Scientist,139400,USD,139400,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,AI Engineer,111300,USD,111300,US,100,US,M
2025,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2025,SE,FT,Data Engineer,264500,USD,264500,US,0,US,M
2025,MI,FT,Engineer,90000,USD,90000,BR,100,BR,M
2025,MI,FT,Data Specialist,60000,USD,60000,US,100,US,M
2025,SE,FT,AI Engineer,110000,USD,110000,US,0,US,M
2025,SE,CT,Analyst,100000,USD,100000,US,0,US,M
2025,SE,FT,Analyst,99800,USD,99800,US,0,US,M
2025,SE,FT,Product Designer,147000,USD,147000,US,0,US,M
2025,MI,FT,Solutions Engineer,130000,USD,130000,US,100,US,M
2025,SE,FT,Quantitative Analyst,150000,USD,150000,US,0,US,M
2025,SE,FT,BI Developer,140400,USD,140400,US,0,US,M
2025,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M
2025,MI,FT,Data Analyst,180200,USD,180200,US,0,US,M
2025,EX,FT,Data Engineer,120000,GBP,151898,GB,0,GB,M
2025,SE,FT,Data Analyst,232000,USD,232000,US,0,US,M
2025,EN,FT,Analyst,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Analysis,70000,USD,70000,US,0,US,M
2025,SE,FT,Analyst,141395,USD,141395,US,0,US,M
2025,MI,FT,Postdoctoral Fellow,57800,USD,57800,US,0,US,M
2025,SE,FT,Software Engineer,151000,USD,151000,US,0,US,M
2025,MI,FT,Analytics Engineer,110747,USD,110747,US,0,US,M
2025,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,SE,FT,Data Governance,113000,USD,113000,US,0,US,M
2025,EX,FT,Quantitative Analyst,175000,USD,175000,US,0,US,M
2025,EN,FT,Data Analyst,54120,EUR,56968,LT,0,LT,M
2025,SE,FT,Data Modeler,101000,USD,101000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,165600,USD,165600,US,0,US,M
2025,SE,FT,Data Engineer,253200,USD,253200,US,0,US,M
2025,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M
2025,MI,FT,Product Manager,258750,USD,258750,US,0,US,M
2025,SE,FT,Research Scientist,126300,USD,126300,US,100,US,M
2025,EX,FT,Account Executive,310000,USD,310000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,144200,USD,144200,US,0,US,M
2025,SE,FT,Engineer,185000,USD,185000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2025,MI,FT,Business Intelligence Developer,89341,USD,89341,US,100,US,M
2025,MI,PT,Developer,75600,USD,75600,DE,0,DE,M
2025,MI,FT,Manager,168130,USD,168130,AU,0,AU,M
2025,SE,FT,Data Engineer,171800,USD,171800,US,0,US,M
2025,EN,FT,Data Scientist,52824,EUR,55604,NL,0,NL,M
2025,SE,FT,Analyst,79200,USD,79200,US,0,US,M
2025,SE,FT,Data Team Lead,82300,USD,82300,US,0,US,M
2025,SE,FT,AI Product Owner,119600,USD,119600,US,100,US,M
2025,EX,FT,Manager,203000,USD,203000,US,100,US,M
2025,SE,FT,Data Architect,29352,EUR,30896,AT,0,AT,M
2025,SE,FT,Product Manager,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,EN,FT,Data Analyst,63500,USD,63500,US,100,US,M
2025,SE,FT,Business Intelligence,77785,USD,77785,US,100,US,M
2025,SE,FT,Cloud Engineer,99000,USD,99000,US,0,US,M
2025,EX,FT,Director,200000,USD,200000,US,100,US,M
2025,MI,FT,Data Manager,141000,USD,141000,JP,0,JP,M
2025,MI,FT,Engineer,144500,USD,144500,US,100,US,M
2025,SE,FT,Data Analyst,141170,USD,141170,US,0,US,M
2025,SE,FT,Product Manager,187000,USD,187000,US,0,US,M
2025,MI,FT,Manager,87850,USD,87850,US,0,US,M
2025,MI,FT,Data Engineer,143500,USD,143500,US,100,US,M
2025,SE,FT,Data Infrastructure Engineer,142000,USD,142000,CA,0,CA,M
2025,SE,FT,Analyst,71000,USD,71000,CA,0,CA,M
2025,MI,FT,Analytics Engineer,82925,USD,82925,US,0,US,M
2025,MI,FT,Engineer,113000,USD,113000,US,0,US,M
2025,SE,FT,Data Scientist,245300,USD,245300,US,100,US,M
2025,EX,FT,Manager,156160,USD,156160,US,0,US,M
2025,SE,FT,Manager,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,133650,USD,133650,US,100,US,M
2025,EX,FT,Data Engineer,180000,USD,180000,US,100,US,M
2025,MI,FT,AI Engineer,290000,USD,290000,US,100,US,M
2025,MI,FT,Manager,147000,USD,147000,US,0,US,M
2025,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Architect,114000,USD,114000,US,0,US,M
2025,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2025,MI,FT,Associate,47100,USD,47100,US,100,US,M
2025,SE,FT,Data Engineer,42000,USD,42000,US,0,US,M
2025,MI,FT,Engineer,346000,USD,346000,US,100,US,M
2025,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2025,EN,FT,Analyst,67020,USD,67020,US,100,US,M
2025,EN,FT,Data Analyst,35000,GBP,44303,GB,0,GB,M
2025,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,235000,USD,235000,US,0,US,M
2025,SE,FT,Business Intelligence Analyst,96200,USD,96200,US,0,US,M
2025,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M
2025,MI,FT,Data Visualization Engineer,85000,USD,85000,US,0,US,M
2025,SE,FT,Analyst,120200,USD,120200,US,0,US,M
2025,MI,FT,Manager,145000,USD,145000,US,0,US,M
2025,MI,FT,Data Engineer,141000,USD,141000,US,0,US,M
2025,EN,FT,Data Analyst,66200,USD,66200,US,0,US,M
2025,SE,FT,Engineer,126000,USD,126000,US,0,US,M
2025,SE,FT,Manager,250200,USD,250200,US,0,US,M
2025,MI,FT,Machine Learning Engineer,254350,USD,254350,US,0,US,M
2025,SE,FT,Consultant,96600,USD,96600,US,0,US,M
2025,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M
2025,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M
2025,EN,FT,Software Engineer,50400,USD,50400,US,100,US,M
2025,MI,FT,Machine Learning Engineer,151200,USD,151200,US,0,US,M
2025,MI,FT,Associate,80000,USD,80000,US,0,US,M
2025,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2025,EN,FT,Analyst,66820,USD,66820,US,100,US,M
2025,MI,CT,Data Engineer,100000,USD,100000,MX,100,MX,M
2025,SE,FT,Data Engineer,58344,EUR,61414,AT,0,AT,M
2025,EN,FT,Data Analyst,72700,USD,72700,US,0,US,M
2025,MI,FT,Software Engineer,123656,USD,123656,US,0,US,M
2025,MI,FT,Analytics Engineer,130000,USD,130000,US,0,US,M
2025,MI,FT,Data Manager,60000,USD,60000,US,0,US,M
2025,SE,FT,Data Visualization Engineer,70000,USD,70000,US,0,US,M
2025,EX,FT,Data Management,160000,USD,160000,US,0,US,M
2025,SE,CT,Data Analyst,208000,USD,208000,US,0,US,M
2025,EN,FT,Data Analyst,170500,USD,170500,US,0,US,M
2025,SE,FT,Engineer,124700,USD,124700,US,0,US,M
2025,SE,FT,Software Engineer,286300,USD,286300,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Research Scientist,120000,USD,120000,US,0,US,M
2025,MI,FT,Platform Engineer,83600,USD,83600,US,0,US,M
2025,SE,FT,Data Engineer,49700,USD,49700,US,0,US,M
2025,SE,FT,Data Analyst,68700,USD,68700,US,100,US,M
2025,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M
2025,MI,FT,Software Engineer,158000,USD,158000,CA,0,CA,M
2025,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M
2025,SE,FT,Manager,139900,USD,139900,US,0,US,M
2025,SE,FT,Software Engineer,237100,USD,237100,US,0,US,M
2025,SE,FT,Data Engineer,159000,USD,159000,US,0,US,M
2025,SE,FT,Manager,101000,USD,101000,CA,0,CA,M
2025,SE,FT,Manager,211000,USD,211000,US,0,US,M
2025,MI,FT,Software Engineer,141000,USD,141000,US,0,US,M
